WCQa`OSaaISSSSiIIadSSTPOia_iacTPPDSSgiaaaiIDDSS n=24 m=96 bipUB=0 ratio=0/576 0.000000000
WCQa`OSA_IOSoSwIMA`oSF@OMA_MAcF@P@oSgMAa_wID@oS n=24 m=84 bipUB=12 ratio=12/576 0.020833333
WCO_cPCgaaTCTCiaIgdTCTSQigaig`TSOTTCaigaIiaCTTC n=24 m=96 bipUB=0 ratio=0/576 0.000000000
WCO_cPCG_aPCpCwaMG`pCFCQMGaMG`FCOPpCaMGaGwaCPpC n=24 m=84 bipUB=12 ratio=12/576 0.020833333
W?bFF`wN?{@w@w?{?N?@w?Fa?NE?NF?Fbo@w]?N@w?{Bo@w n=24 m=96 bipUB=16 ratio=16/576 0.027777778
W?bB@_WB?KOWoWwKMB@oWF@_MB?MBCF@b@oWWMB@_wKB@oW n=24 m=84 bipUB=12 ratio=12/576 0.020833333
W?`@C`GhAcDGdGQcChCdGQSachAch@QSaSdGQch@IQcASdG n=24 m=84 bipUB=12 ratio=12/576 0.020833333
W?AAD@OiAgTOTOigIiDTOTTAiiAiiDTT@TTOIii?iig@TTO n=24 m=96 bipUB=0 ratio=0/576 0.000000000
W?AA@?OaAGSOsOyGMaDsOVP?ma?maCVP@DsOGma?ayG@DsO n=24 m=84 bipUB=12 ratio=12/576 0.020833333
W???C@?gA_T?t?y_MgDt?VSAmgAmg@VS?Tt?Amg?Iy_?Tt? n=24 m=84 bipUB=12 ratio=12/576 0.020833333
W??????_E?[?{?}?^_F{?^o?~_?~_?^o?F{??~_?B}??F{? n=24 m=84 bipUB=12 ratio=12/576 0.020833333
WhdHKdHhIcdHdHQcchKdHQSechIchHQSeSdHQchHIQcqSdH n=24 m=108 bipUB=18 ratio=18/576 0.031250000
WCrb`o[B_MO[o[wMMB`o[F@oMB_MBcF@r@o[wMBb_wMF@o[ n=24 m=108 bipUB=18 ratio=18/576 0.031250000
XlUihSTAgI_T?T?I_Ag?T?@S?Ag?Ag?@U??TO?Al??Ii??Ti??T n=25 m=75 bipUB=9 ratio=9/625 0.014400000
XlSgkTDGga`D@D?a_Gg@D?CS?Gk?Gi?CS_@DC?GkO?ag_@Dg_@D n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XlSggUDOhAaDAD@A_OgAD?GU?Oi?Oh?GSOADA?OkG@AgOADgOAD n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XlSggSD_iAcDCDAA__gCD_OT?_h?_g_OSGCD@?_kCAAgGCDgGCD n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XlSggSD?kAgDGDCA`?kGDO_S`?g`?gO_SCGD?`?kACAgCGDgCGD n=25 m=75 bipUB=17 ratio=17/625 0.027200000
XhdLIchDGS_h?h?S_DG?h?Ac?DG?DK?Ad??hg?DI_?Sd??hd??h n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhdHKdHHGc`H@H?c_HG@H?Cc?HK?HI?Cc_@Hc?HIO?cc_@Hc_@H n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XhdHGcH`ICcHCHAC_`GCH_Od?`H?`G_OcGCH`?`ICACcGCHcGCH n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhdHGcH@KCgHGHCC`@KGHO_c`@G`@GO_cCGH_`@IACCcCGHcCGH n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhdHGcH@GCoHOHGCq@IOHH?cQ@GQ@GH?cAOH_Q@I@GCcAOHcAOH n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhEILDPIGg`P@P?g_IG@P?DC?IK?II?DE_@PS?IHO?ga_@Pa_@P n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XhEIHEPQHGaPAP@G_QGAP?HE?QI?QH?HEOAPQ?QHG@GaOAPaOAP n=25 m=75 bipUB=17 ratio=17/625 0.027200000
XhEIHCPaIGcPCPAG_aGCP_PD?aH?aG_PEGCPP?aHCAGaGCPaGCP n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhEIHCPAGGoPOPGGqAIOPH@CQAGQAGH@EAOPOQAH@GGaAOPaAOP n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhCKIE`SHOa`A`@O_SGA`?IE?SI?SL?IDOA`I?SGg@O`OA``OA` n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XhCKIC`cIOc`C`AO_cGC`_QD?cH?cK_QDGC`H?cGcAO`GC``GC` n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhCKIC`CKOg`G`CO`CKG`OaC`CG`CKOaDCG`G`CGaCO`CG``CG` n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhCKIC`CGOo`O`GOqCIO`HACQCGQCKHADAO`GQCG`GO`AO``AO` n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XhCGKD@GK_h@H@C_`GKH@OcC`GK`GIOcCcH@C`GGQC__cH@_cH@ n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XhCGGE@OL?i@I@D?`OKI@OgE`OI`OHOgCSI@A`OGID?_SI@_SI@ n=25 m=75 bipUB=9 ratio=9/625 0.014400000
XhCGGE@OH?q@Q@H?qOIQ@HGEQOIQOHHGCQQ@AQOGHH?_QQ@_QQ@ n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XhCGGC@_I?s@S@I?q_IS@hODQ_HQ_GhOCIS@@Q_GDI?_IS@_IS@ n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XUWosXEGob@E@E?b?Go@E?CW?Gs?Gq?CW_@EC?GsO?bW_@EW_@E n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XUWooYEOpBAEAE@B?OoAE?GY?Oq?Op?GWOAEA?OsG@BWOAEWOAE n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XUWooWE_qBCECEAB?_oCE_OX?_p?_o_OWGCE@?_sCABWGCEWGCE n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XUWooWE?sBGEGECB@?sGEO_W`?o`?oO_WCGE?`?sACBWCGEWCGE n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XUWooWE?oB?E_EoBK?p_EE?WK?oK?oE?W@_E?K?s?oBW@_EW@_E n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQIURGqEOX?q?q?X?EO?q?BG?EO?ES?BJ??qW?EP_?XR??qR??q n=25 m=75 bipUB=17 ratio=17/625 0.027200000
XQIQPIQQPHAQAQ@H?QOAQ?HI?QQ?QP?HIOAQQ?QPG@HQOAQQOAQ n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQIQPGQaQHCQCQAH?aOCQ_PH?aP?aO_PIGCQP?aPCAHQGCQQGCQ n=25 m=75 bipUB=9 ratio=9/625 0.014400000
XQIQPGQAOHOQOQGHQAQOQH@GQAOQAOH@IAOQOQAP@GHQAOQQAOQ n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XQIQPGQAOH?Q_QoHKAP_QE@GKAOKAOE@I@_QOKAP?oHQ@_QQ@_Q n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQGSUHaKOp@a@a?p?KO@a?EG?KS?KU?EH_@aK?KOo?pP_@aP_@a n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XQGSQGacQPCaCaAP?cOCa_QH?cP?cS_QHGCaH?cOcAPPGCaPGCa n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XQGSQGaCSPGaGaCP@CSGaOaG`CO`CSOaHCGaG`COaCPPCGaPCGa n=25 m=75 bipUB=9 ratio=9/625 0.014400000
XQGSQGaCOPOaOaGPQCQOaHAGQCOQCSHAHAOaGQCO`GPPAOaPAOa n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XQGOSJAWP`BABA@`?WOBA?KI?WU?WR?KGoBAE?WOW@`OoBAOoBA n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQGOSHAGS`HAHAC`@GSHAOcG`GS`GQOcGcHAC`GOQC`OcHAOcHA n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQGOSHAGO`@A`Ao`KGP`AECGKGSKGQECG``ACKGOOo`O``AO``A n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQGOOIAOP@QAQAH@QOQQAHGIQOQQOPHGGQQAAQOOHH@OQQAOQQA n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XQGOOIAOP@AAaAp@KOPaAEGIKOQKOPEGGPaAAKOOGp@OPaAOPaA n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XQGOOGA_U@KAKAE@@_SKAooH`_P`_OooGKKA@`_OEE@OKKAOKKA n=25 m=75 bipUB=17 ratio=17/625 0.027200000
XQGOOGA_Q@CAcAq@K_PcAeOHK_PK_OeOGHcA@K_OCq@OHcAOHcA n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XQGOOGA?S@WAWAK@R?UWAX_Gr?Or?OX_GEWA?r?OBK@OEWAOEWA n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XCrb`o[B_M?[?[?M?B_?[?@o?B_?B_?@q??[o?Bf??MM??[M??[ n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XCp`_oK`aECKCKAE?`_CK_Op?``?`__OoGCK`?`eCAEKGCKKGCK n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XCp`_oK@cEGKGKCE@@cGKO_o`@_`@_O_oCGK_`@eACEKCGKKCGK n=25 m=75 bipUB=13 ratio=13/625 0.020800000
XCp`_oK@_E?K_KoEK@`_KE?oK@_K@_E?o@_K_K@e?oEK@_KK@_K n=25 m=75 bipUB=11 ratio=11/625 0.017600000
XCQadPSI_i@S@S?i?I_@S?DO?Ic?Ia?DQ_@SS?IdO?iI_@SI_@S n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XCQa`OSaaICSCSAI?a_CS_PP?a`?a__PQGCSP?adCAIIGCSIGCS n=25 m=75 bipUB=17 ratio=17/625 0.027200000
XCQa`OSA_I?S_SoIKA`_SE@OKA_KA_E@Q@_SOKAd?oII@_SI@_S n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XCO_cRCW`aBCBC@a?W_BC?KQ?We?Wb?KOoBCE?WcW@aGoBCGoBC n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XCO_cPCG_a@C`CoaKG``CECOKGcKGaECO``CCKGcOoaG``CG``C n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XCO__QCOdAICICDA@OcICOgQ`Oa`O`OgOSICA`OcIDAGSICGSIC n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XCO__QCO`AACaCpAKO`aCEGQKOaKO`EGOPaCAKOcGpAGPaCGPaC n=25 m=75 bipUB=15 ratio=15/625 0.024000000
XCO__OC_eAKCKCEA@_cKCooP`_``__ooOKKC@`_cEEAGKKCGKKC n=25 m=75 bipUB=9 ratio=9/625 0.014400000
X?bFB_wF?[?w?w?[?F??w?B_?F??FC?Bb??ww?FB_?[F??wF??w n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?bBD`WJ?k@W@W?k?J?@W?D_?JC?JA?Da_@Ws?JBO?kE_@WE_@W n=25 m=75 bipUB=17 ratio=17/625 0.027200000
X?bB@_WB?KOWOWGKQBAOWH@_QB?QB?H@aAOWoQBB@GKEAOWEAOW n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?bB@_WB?K?W_WoKKB@_WE@_KB?KB?E@a@_WoKBB?oKE@_WE@_W n=25 m=75 bipUB=9 ratio=9/625 0.014400000
X?`DE`gL?s@g@g?s?L?@g?E_?LC?LE?E`_@gk?LAo?sD_@gD_@g n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X?`DA_gdASCgCgAS?d?Cg_Q`?d@?dC_Q`GCgh?dAcASDGCgDGCg n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?`DA_gD?SOgOgGSQDAOgHA_QD?QDCHA`AOggQDA`GSDAOgDAOg n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?`@C`GHCcHGHGCc@HCHGOc_`HC`HAOc_cHGc`HAQCcCcHGCcHG n=25 m=75 bipUB=9 ratio=9/625 0.014400000
X?`@C`GH?c@G`GocKH@`GEC_KHCKHAEC_``GcKHAOocC``GC``G n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X?`@?_G`ECKGKGEC@`CKGoo```@``?oo_KKG```AEECCKKGCKKG n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?`@?_G`ACSGSGICQ`ASGhO`Q`@Q`?hO_ISG`Q`ADICCISGCISG n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?`@?_G@CCGGgGsCL@DgGU__l@?l@?U__DgG_l@AAsCCDgGCDgG n=25 m=75 bipUB=17 ratio=17/625 0.027200000
X?`@?_G@?COGoGwC]@BoGN?_]@?]@?N?_BoG_]@A@wCCBoGCBoG n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X?AEF@oM?w@o@o?w?M?@o?F??MC?ME?FB_@o[?M@o?wB_@oB_@o n=25 m=75 bipUB=9 ratio=9/625 0.014400000
X?AEBAoU@WAoAo@W?U?Ao?JA?UA?UD?JBOAoY?U@g@WBOAoBOAo n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X?AEB?oeAWCoCoAW?e?Co_R@?e@?eC_RBGCoX?e@cAWBGCoBGCo n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?AADBOY@gBOBO@g?Y?BO?LA?YE?YB?LAoBOU?Y@W@gAoBOAoBO n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X?AA@AOQ@GQOQOHGQQAQOHHAQQAQQ@HHAQQOQQQ@HHGAQQOAQQO n=25 m=75 bipUB=9 ratio=9/625 0.014400000
X?AA@?OaAGCOcOqGKa@cOeP@Ka@Ka?ePAHcOPKa@CqGAHcOAHcO n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X?AA@?OA?GOOoOwG]ABoON@?]A?]A?N@ABoOO]A@@wGABoOABoO n=25 m=75 bipUB=17 ratio=17/625 0.027200000
X??CEB_[@oB_B_@o?[?B_?MA?[E?[F?M@oB_M?[?w@o@oB_@oB_ n=25 m=75 bipUB=11 ratio=11/625 0.017600000
X??CE@_KCoH_H_Co@KCH_Oe?`KC`KEOe@cH_K`K?qCo@cH_@cH_ n=25 m=75 bipUB=17 ratio=17/625 0.027200000
X??CAA_SDOI_I_DO@SCI_OiA`SA`SDOi@SI_I`S?iDO@SI_@SI_ n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X??CA?_cAOS_S_IOQcAS_hQ@Qc@QcChQ@IS_HQc?dIO@IS_@IS_ n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X??CA?_CCOW_W_KORCEW_Xa?rC?rCCXa@EW_GrC?bKO@EW_@EW_ n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X???CB?W@_B?b?p_KW@b?EKAKWEKWBEK?pb?EKW?Wp_?pb??pb? n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X???C@?GC_H?h?s_LGDh?Uc?lGClGAUc?dh?ClG?Qs_?dh??dh? n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X????A?OD?Y?Y?L?ROEY?XgArOArO@Xg?UY?ArO?JL??UY??UY? n=25 m=75 bipUB=17 ratio=17/625 0.027200000
X????A?OD?I?i?t?LODi?UgAlOAlO@Ug?Ti?AlO?It??Ti??Ti? n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X????A?O@?Q?q?x?]OBq?NGA]OA]O@NG?Rq?A]O?Hx??Rq??Rq? n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X??????_E?[?[?M?R_E[?xo@r_@r_?xo?M[?@r_?FM??M[??M[? n=25 m=75 bipUB=15 ratio=15/625 0.024000000
X??????_E?K?k?u?L_Dk?uo@l_@l_?uo?Lk?@l_?Eu??Lk??Lk? n=25 m=75 bipUB=13 ratio=13/625 0.020800000
X??????_A?S?s?y?]_Bs?nO@]_@]_?nO?Js?@]_?Dy??Js??Js? n=25 m=75 bipUB=11 ratio=11/625 0.017600000
X???????C?W?w?{?^?Fw?^_?~??~??^_?Fw??~??B{??Fw??Fw? n=25 m=75 bipUB=9 ratio=9/625 0.014400000
XlUilTTIgi`T@T?i_Ig@T?DS?Ik?Ii?DU_@TS?IlO?ii_@Ti_@T n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XlUihSTaiIcTCTAI_agCT_PT?ah?ag_PUGCTP?alCAIiGCTiGCT n=25 m=100 bipUB=18 ratio=18/625 0.028800000
XlSggUDOlAiDIDDA`OkIDOgU`Oi`OhOgSSIDA`OkIDAgSIDgSID n=25 m=100 bipUB=18 ratio=18/625 0.028800000
XhdLIchdISchChAS_dGCh_Qd?dH?dK_QdGChh?dIcASdGChdGCh n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XhdLIchDGSohOhGSqDIOhHAcQDGQDKHAdAOhgQDI`GSdAOhdAOh n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XhdHKdHHKchHHHCc`HKHHOcc`HK`HIOcccHHc`HIQCcccHHccHH n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XhdHGcH`ICsHSHICq`ISHhOdQ`HQ`GhOcISH`Q`IDICcISHcISH n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XhEIHEPQHGqPQPHGqQIQPHHEQQIQQHHHEQQPQQQHHHGaQQPaQQP n=25 m=100 bipUB=18 ratio=18/625 0.028800000
XhCKIE`SLOi`I`DO`SKI`OiE`SI`SLOiDSI`I`SGiDO`SI``SI` n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XhCKIC`cIOs`S`IOqcIS`hQDQcHQcKhQDIS`HQcGdIO`IS``IS` n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XUWosZEWpbBEBE@b?WoBE?KY?Wu?Wr?KWoBEE?WsW@bWoBEWoBE n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XUWosXEGob@E`EobKGp`EECWKGsKGqECW``ECKGsOobW``EW``E n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XUWooYEOpBAEaEpBKOpaEEGYKOqKOpEGWPaEAKOsGpBWPaEWPaE n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XUWooWE_uBKEKEEB@_sKEooX`_p`_oooWKKE@`_sEEBWKKEWKKE n=25 m=100 bipUB=18 ratio=18/625 0.028800000
XQIURGqeQXCqCqAX?eOCq_RH?eP?eS_RJGCqX?ePcAXRGCqRGCq n=25 m=100 bipUB=18 ratio=18/625 0.028800000
XQIQPIQQPHQQQQHHQQQQQHHIQQQQQPHHIQQQQQQPHHHQQQQQQQQ n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XQIQPGQaQHCQcQqHKaPcQePHKaPKaOePIHcQPKaPCqHQHcQQHcQ n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XQGSUHaKSpHaHaCp@KSHaOeG`KS`KUOeHcHaK`KOqCpPcHaPcHa n=25 m=100 bipUB=18 ratio=18/625 0.028800000
XQGSQGaCSPWaWaKPRCUWaXaGrCOrCSXaHEWaGrCObKPPEWaPEWa n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XQGOSJAWP`BAbAp`KWPbAEKIKWUKWREKGpbAEKWOWp`OpbAOpbA n=25 m=100 bipUB=20 ratio=20/625 0.032000000
XCrb`o[B_M?[_[oMKB`_[E@oKB_KB_E@q@_[oKBf?oMM@_[M@_[ n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XCp`_oK`eEKKKKEE@`cKKoop`````_oooKKK```eEEEKKKKKKKK n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XCO_cRCW`aBCbCpaKW`bCEKQKWeKWbEKOpbCEKWcWpaGpbCGpbC n=25 m=100 bipUB=20 ratio=20/625 0.032000000
X?bFF`wN?{@w@w?{?N?@w?F_?NC?NE?Fb_@w{?NBo?{F_@wF_@w n=25 m=100 bipUB=18 ratio=18/625 0.028800000
X?bB@_WB?KOWoWwK]BBoWN@_]B?]B?N@aBoWo]BB@wKEBoWEBoW n=25 m=100 bipUB=18 ratio=18/625 0.028800000
X?`DA_gdASSgSgISQdASghQ`Qd@QdChQ`ISghQdAdISDISgDISg n=25 m=100 bipUB=20 ratio=20/625 0.032000000
X?`@C`GHCcHGhGscLHDhGUc_lHClHAUc_dhGclHAQscCdhGCdhG n=25 m=100 bipUB=18 ratio=18/625 0.028800000
X?AEFBo]@wBoBo@w?]?Bo?NA?]E?]F?NBoBo]?]@w@wBoBoBoBo n=25 m=100 bipUB=16 ratio=16/625 0.025600000
X????A?OD?Y?y?|?^OFy?^gA~OA~O@^g?Vy?A~O?J|??Vy??Vy? n=25 m=100 bipUB=18 ratio=18/625 0.028800000
X??????_E?[?{?}?^_F{?~o@~_@~_?~o?N{?@~_?F}??N{??N{? n=25 m=100 bipUB=16 ratio=16/625 0.025600000
XhdLIchdISshShISqdIShhQdQdHQdKhQdIShhQdIdISdIShdISh n=25 m=125 bipUB=25 ratio=25/625 0.040000000
XUWosZEWpbBEbEpbKWpbEEKYKWuKWrEKWpbEEKWsWpbWpbEWpbE n=25 m=125 bipUB=25 ratio=25/625 0.040000000
YlUihSTAgI_T?T?I_Ag?T?@S?Ag?Ag?@S??T_?Ai??Is??TS??Ti??I_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YlSgkTDGga`D@D?a_Gg@D?CS?Gg?Gk?CT?@DG?Gg_?ap?@DP?@Dg_?a_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YlSggUDOhAaDAD@A_OgAD?GS?Ok?Oi?GS_ADC?OgO@Ao_ADO_ADgO@A_ n=26 m=78 bipUB=18 ratio=18/676 0.026627219
YlSggSD_iAcDCDAA__gCD?OU?_i?_h?OSOCDA?_gGAAoOCDOOCDgGAA_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YlSggSD?kAgDGDCA`?gGD__T@?h@?g__SGGD@@?gCCAoGGDOGGDgCCA_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YlSggSD?gAoDODGAa?kODP?Sa?ga?gP?SCOD?a?gAGAoCODOCODgAGA_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YlSggSD?gA_D_DOAs?i_DI?SS?gS?gI?SA_D?S?g@OAoA_DOA_Dg@OA_ n=26 m=78 bipUB=10 ratio=10/676 0.014792899
YlSggSD?gA_D?D_Ag?h?DC?SG?gG?gC?S@?D?G?g?_Ao@?DO@?Dg?_A_ n=26 m=65 bipUB=0 ratio=0/676 0.000000000
YhdLIchDGS_h?h?S_DG?h?Ac?DG?DG?Ae??hO?DL??Si??hI??hd??S_ n=26 m=78 bipUB=16 ratio=16/676 0.023668639
YhdHKdHHGc`H@H?c_HG@H?Cc?HG?HK?Cd?@HG?HK_?ch?@HH?@Hc_?c_ n=26 m=78 bipUB=18 ratio=18/676 0.026627219
YhdHGcH`ICcHCHAC_`GCH?Oe?`I?`H?OcOCHA?`KGACgOCHGOCHcGAC_ n=26 m=78 bipUB=10 ratio=10/676 0.014792899
YhdHGcH@KCgHGHCC`@GGH__d@@H@@G__cGGH@@@KCCCgGGHGGGHcCCC_ n=26 m=78 bipUB=16 ratio=16/676 0.023668639
YhdHGcH@GC_H_HOCs@I_HI?cS@GS@GI?cA_H?S@K@OCgA_HGA_Hc@OC_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhdHGcH@GC_H?H_Cg@H?HC?cG@GG@GC?c@?H?G@K?_Cg@?HG@?Hc?_C_ n=26 m=65 bipUB=14 ratio=14/676 0.020710059
YhEILDPIGg`P@P?g_IG@P?DC?IG?IK?DD?@Pg?II_?gd?@PD?@Pa_?g_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YhEIHEPQHGaPAP@G_QGAP?HC?QK?QI?HC_APc?QIO@Gc_APC_APaO@G_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhEIHCPaIGcPCPAG_aGCP?PE?aI?aH?PCOCPa?aIGAGcOCPCOCPaGAG_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YhEIHCPAGGoPOPGGaAKOPP@CaAGaAGP@CCOP_aAIAGGcCOPCCOPaAGG_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YhEIHCPAGG_P_POGsAI_PI@CSAGSAGI@CA_P_SAI@OGcA_PCA_Pa@OG_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhEIHCPAGG_P?P_GgAH?PC@CGAGGAGC@C@?P_GAI?_Gc@?PC@?Pa?_G_ n=26 m=65 bipUB=0 ratio=0/676 0.000000000
YhCKIE`SHOa`A`@O_SGA`?IC?SK?SI?IE_A`S?SHO@Oa_A`A_A``O@O_ n=26 m=78 bipUB=12 ratio=12/676 0.017751479
YhCKIC`cIOc`C`AO_cGC`?QE?cI?cH?QEOC`Q?cHGAOaOC`AOC``GAO_ n=26 m=78 bipUB=18 ratio=18/676 0.026627219
YhCKIC`CGOo`O`GOaCKO`PACaCGaCGPAECO`OaCHAGOaCO`ACO``AGO_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhCKIC`CGO_`?`_OgCH?`CACGCGGCGCAE@?`OGCH?_Oa@?`A@?``?_O_ n=26 m=65 bipUB=6 ratio=6/676 0.008875740
YhCGKD@gI_d@D@A__gGD@?SE?gI?gL?SDOD@I?gGgA_`OD@@OD@_gA__ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YhCGKD@GK_h@H@C_`GGH@_cD@GH@GK_cDGH@H@GGcC_`GH@@GH@_cC__ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhCGKD@GG_p@P@G_aGKP@PCCaGGaGKPCDCP@GaGGaG_`CP@@CP@_aG__ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YhCGKD@GG_`@@@__gGH@@CCCGGGGGKCCD@@@GGGG___`@@@@@@@_____ n=26 m=65 bipUB=0 ratio=0/676 0.000000000
YhCGGE@OH?q@Q@H?aOKQ@PGCaOKaOIPGCcQ@CaOGQH?_cQ@?cQ@_QH?_ n=26 m=78 bipUB=18 ratio=18/676 0.026627219
YhCGGE@OH?a@a@P?sOIa@IGCSOKSOIIGCaa@CSOGPP?_aa@?aa@_PP?_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhCGGE@OH?a@A@`?gOHA@CGCGOKGOICGC`A@CGOGO`?_`A@?`A@_O`?_ n=26 m=65 bipUB=10 ratio=10/676 0.014792899
YhCGGC@_I?s@S@I?a_KS@POEa_Ia_HPOCSS@Aa_GII?_SS@?SS@_II?_ n=26 m=78 bipUB=0 ratio=0/676 0.000000000
YhCGGC@_I?c@c@Q?s_Ic@IOES_IS_HIOCQc@AS_GHQ?_Qc@?Qc@_HQ?_ n=26 m=78 bipUB=14 ratio=14/676 0.020710059
YhCGGC@_I?c@C@a?g_HC@COEG_IG_HCOCPC@AG_GGa?_PC@?PC@_Ga?_ n=26 m=65 bipUB=0 ratio=0/676 0.000000000
YhCGGC@?K?g@g@S?t?Ig@i_DT?HT?Gi_CIg@@T?GDS?_Ig@?Ig@_DS?_ n=26 m=78 bipUB=10 ratio=10/676 0.014792899
YhCGGC@?K?g@G@c?h?HG@c_DH?HH?Gc_CHG@@H?GCc?_HG@?HG@_Cc?_ n=26 m=65 bipUB=10 ratio=10/676 0.014792899
YhCGGC@?G?o@O@g?i?LO@T?Ci?Gi?GT?CDO@?i?GAg?_DO@?DO@_Ag?_ n=26 m=65 bipUB=0 ratio=0/676 0.000000000
YUWosXEGob@E@E?b?Go@E?CW?Go?Gs?CX?@EG?Go_?bP?@Ep?@EW_?b? n=26 m=78 bipUB=18 ratio=18/676 0.026627219
YUWooYEOpBAEAE@B?OoAE?GW?Os?Oq?GW_AEC?OoO@BO_AEo_AEWO@B? n=26 m=78 bipUB=12 ratio=12/676 0.017751479
