C21(2,3,8) n=21 e=63 beta=9 Rbest=63 C5=63 tr5mod10=0 propA=OK
C21(2,3,10) n=21 e=63 beta=15 Rbest=381 C5=399 tr5mod10=0 propA=OK
C21(2,5,6) n=21 e=63 beta=15 Rbest=430 C5=462 tr5mod10=0 propA=OK
C21(2,5,9) n=21 e=63 beta=9 Rbest=0 C5=0 tr5mod10=0 propA=OK
C21(2,6,10) n=21 e=63 beta=9 Rbest=63 C5=63 tr5mod10=0 propA=OK
C21(2,8,9) n=21 e=63 beta=15 Rbest=381 C5=399 tr5mod10=0 propA=OK
C21(3,4,5) n=21 e=63 beta=15 Rbest=381 C5=399 tr5mod10=0 propA=OK
C21(3,4,10) n=21 e=63 beta=9 Rbest=0 C5=0 tr5mod10=0 propA=OK
C21(4,5,6) n=21 e=63 beta=9 Rbest=63 C5=63 tr5mod10=0 propA=OK
C21(4,9,10) n=21 e=63 beta=15 Rbest=430 C5=462 tr5mod10=0 propA=OK
C21(6,8,10) n=21 e=63 beta=15 Rbest=381 C5=399 tr5mod10=0 propA=OK
C21(8,9,10) n=21 e=63 beta=9 Rbest=63 C5=63 tr5mod10=0 propA=OK
C22(1,3) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,4) n=22 e=44 beta=8 Rbest=22 C5=22 tr5mod10=0 propA=OK
C22(1,5) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,6) n=22 e=44 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,7) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,8) n=22 e=44 beta=8 Rbest=44 C5=44 tr5mod10=0 propA=OK
C22(1,9) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,10) n=22 e=44 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(2,3) n=22 e=44 beta=8 Rbest=44 C5=44 tr5mod10=0 propA=OK
C22(2,5) n=22 e=44 beta=8 Rbest=22 C5=22 tr5mod10=0 propA=OK
C22(2,6) n=22 e=44 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(2,7) n=22 e=44 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(2,8) n=22 e=44 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(2,9) n=22 e=44 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,4) n=22 e=44 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,7) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,8) n=22 e=44 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,9) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,10) n=22 e=44 beta=8 Rbest=22 C5=22 tr5mod10=0 propA=OK
C22(4,5) n=22 e=44 beta=8 Rbest=44 C5=44 tr5mod10=0 propA=OK
C22(4,6) n=22 e=44 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(4,7) n=22 e=44 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(4,10) n=22 e=44 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(5,6) n=22 e=44 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(5,7) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(5,8) n=22 e=44 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(5,9) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(6,7) n=22 e=44 beta=8 Rbest=22 C5=22 tr5mod10=0 propA=OK
C22(6,9) n=22 e=44 beta=8 Rbest=44 C5=44 tr5mod10=0 propA=OK
C22(7,9) n=22 e=44 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(7,10) n=22 e=44 beta=8 Rbest=44 C5=44 tr5mod10=0 propA=OK
C22(8,9) n=22 e=44 beta=8 Rbest=22 C5=22 tr5mod10=0 propA=OK
C22(8,10) n=22 e=44 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(9,10) n=22 e=44 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,7) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,8) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(1,3,9) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,10) n=22 e=66 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(1,3,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,4,6) n=22 e=66 beta=12 Rbest=218 C5=220 tr5mod10=0 propA=OK
C22(1,4,7) n=22 e=66 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(1,4,10) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(1,4,11) n=22 e=55 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(1,5,7) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,5,8) n=22 e=66 beta=14 Rbest=336 C5=352 tr5mod10=0 propA=OK
C22(1,5,9) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,5,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,6,9) n=22 e=66 beta=14 Rbest=336 C5=352 tr5mod10=0 propA=OK
C22(1,6,11) n=22 e=55 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,7,9) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,7,10) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(1,7,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,8,10) n=22 e=66 beta=10 Rbest=108 C5=110 tr5mod10=0 propA=OK
C22(1,8,11) n=22 e=55 beta=10 Rbest=128 C5=132 tr5mod10=0 propA=OK
C22(1,9,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(2,3,7) n=22 e=66 beta=14 Rbest=336 C5=352 tr5mod10=0 propA=OK
C22(2,3,8) n=22 e=66 beta=10 Rbest=108 C5=110 tr5mod10=0 propA=OK
C22(2,3,9) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(2,3,11) n=22 e=55 beta=10 Rbest=128 C5=132 tr5mod10=0 propA=OK
C22(2,5,6) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(2,5,8) n=22 e=66 beta=12 Rbest=218 C5=220 tr5mod10=0 propA=OK
C22(2,5,9) n=22 e=66 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(2,5,11) n=22 e=55 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(2,6,7) n=22 e=66 beta=12 Rbest=218 C5=220 tr5mod10=0 propA=OK
C22(2,6,9) n=22 e=66 beta=10 Rbest=108 C5=110 tr5mod10=0 propA=OK
C22(2,6,11) n=22 e=55 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(2,7,11) n=22 e=55 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(2,8,9) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(2,8,11) n=22 e=55 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(3,4,5) n=22 e=66 beta=14 Rbest=336 C5=352 tr5mod10=0 propA=OK
C22(3,4,10) n=22 e=66 beta=12 Rbest=218 C5=220 tr5mod10=0 propA=OK
C22(3,4,11) n=22 e=55 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5,7) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5,9) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,7,9) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,7,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,8,9) n=22 e=66 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(3,8,10) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(3,9,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,10,11) n=22 e=55 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(4,5,6) n=22 e=66 beta=10 Rbest=108 C5=110 tr5mod10=0 propA=OK
C22(4,5,7) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(4,5,11) n=22 e=55 beta=10 Rbest=128 C5=132 tr5mod10=0 propA=OK
C22(4,6,7) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(4,6,11) n=22 e=55 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(4,7,10) n=22 e=66 beta=10 Rbest=108 C5=110 tr5mod10=0 propA=OK
C22(4,10,11) n=22 e=55 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(5,6,7) n=22 e=66 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(5,6,9) n=22 e=66 beta=14 Rbest=344 C5=352 tr5mod10=0 propA=OK
C22(5,7,9) n=22 e=66 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(5,7,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(5,8,11) n=22 e=55 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(5,9,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(6,7,11) n=22 e=55 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(6,9,11) n=22 e=55 beta=10 Rbest=128 C5=132 tr5mod10=0 propA=OK
C22(7,9,10) n=22 e=66 beta=14 Rbest=336 C5=352 tr5mod10=0 propA=OK
C22(7,9,11) n=22 e=55 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(7,10,11) n=22 e=55 beta=10 Rbest=128 C5=132 tr5mod10=0 propA=OK
C22(8,9,10) n=22 e=66 beta=12 Rbest=218 C5=220 tr5mod10=0 propA=OK
C22(8,9,11) n=22 e=55 beta=10 Rbest=110 C5=110 tr5mod10=0 propA=OK
C22(8,10,11) n=22 e=55 beta=8 Rbest=64 C5=66 tr5mod10=0 propA=OK
C22(9,10,11) n=22 e=55 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5,7) n=22 e=88 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5,9) n=22 e=88 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,7,9) n=22 e=88 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,7,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,8,10) n=22 e=88 beta=16 Rbest=1024 C5=1056 tr5mod10=0 propA=OK
C22(1,3,9,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,4,6,11) n=22 e=77 beta=12 Rbest=306 C5=308 tr5mod10=0 propA=OK
C22(1,4,7,10) n=22 e=88 beta=16 Rbest=1024 C5=1056 tr5mod10=0 propA=OK
C22(1,5,7,9) n=22 e=88 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,5,7,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,5,8,11) n=22 e=77 beta=14 Rbest=682 C5=704 tr5mod10=0 propA=OK
C22(1,5,9,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,6,9,11) n=22 e=77 beta=14 Rbest=682 C5=704 tr5mod10=0 propA=OK
C22(1,7,9,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(2,3,7,11) n=22 e=77 beta=14 Rbest=682 C5=704 tr5mod10=0 propA=OK
C22(2,3,8,9) n=22 e=88 beta=16 Rbest=1024 C5=1056 tr5mod10=0 propA=OK
C22(2,5,6,9) n=22 e=88 beta=16 Rbest=1024 C5=1056 tr5mod10=0 propA=OK
C22(2,5,8,11) n=22 e=77 beta=12 Rbest=306 C5=308 tr5mod10=0 propA=OK
C22(2,6,7,11) n=22 e=77 beta=12 Rbest=306 C5=308 tr5mod10=0 propA=OK
C22(3,4,5,11) n=22 e=77 beta=14 Rbest=682 C5=704 tr5mod10=0 propA=OK
C22(3,4,10,11) n=22 e=77 beta=12 Rbest=306 C5=308 tr5mod10=0 propA=OK
C22(3,5,7,9) n=22 e=88 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5,7,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5,9,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,7,9,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(4,5,6,7) n=22 e=88 beta=16 Rbest=1024 C5=1056 tr5mod10=0 propA=OK
C22(5,7,9,11) n=22 e=77 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(7,9,10,11) n=22 e=77 beta=14 Rbest=682 C5=704 tr5mod10=0 propA=OK
C22(8,9,10,11) n=22 e=77 beta=12 Rbest=306 C5=308 tr5mod10=0 propA=OK
C22(1,3,5,7,9) n=22 e=110 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5,7,11) n=22 e=99 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5,9,11) n=22 e=99 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,7,9,11) n=22 e=99 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,5,7,9,11) n=22 e=99 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(3,5,7,9,11) n=22 e=99 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C22(1,3,5,7,9,11) n=22 e=121 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(1,3) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(1,4) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(1,5) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(1,6) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(1,7) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(1,8) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(1,9) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(1,10) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(2,3) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(2,5) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(2,6) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(2,7) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(2,8) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(2,9) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(2,10) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(2,11) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(3,4) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(3,5) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(3,7) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(3,8) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(3,9) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(3,11) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(4,5) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(4,6) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(4,7) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(4,9) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(4,10) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(4,11) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(5,6) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(5,7) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(5,8) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(5,11) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(6,7) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(6,8) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(6,9) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(6,10) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(7,10) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(7,11) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(8,9) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(8,10) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(8,11) n=23 e=46 beta=8 Rbest=46 C5=46 tr5mod10=0 propA=OK
C23(9,10) n=23 e=46 beta=8 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(9,11) n=23 e=46 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(10,11) n=23 e=46 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C23(1,3,5) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(1,3,7) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(1,3,8) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(1,3,9) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(1,4,6) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(1,4,7) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(1,4,9) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(1,4,10) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(1,5,7) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(1,5,8) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(1,6,8) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(1,6,9) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(1,6,10) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(1,7,10) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(1,8,10) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(2,3,7) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(2,3,8) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(2,3,9) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(2,3,11) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(2,5,6) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(2,5,8) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(2,5,11) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(2,6,7) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(2,6,9) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(2,6,10) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(2,7,10) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(2,7,11) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(2,8,9) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(2,8,11) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(2,9,10) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(3,4,5) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(3,4,9) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(3,4,11) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(3,5,7) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(3,5,11) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(3,7,11) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(3,8,9) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(4,5,6) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(4,5,7) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(4,5,11) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(4,6,7) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(4,6,9) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(4,7,10) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(4,9,11) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(4,10,11) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(5,6,7) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(5,6,8) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(5,8,11) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(6,8,10) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(6,9,10) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(7,10,11) n=23 e=69 beta=13 Rbest=354 C5=368 tr5mod10=0 propA=OK
C23(8,9,10) n=23 e=69 beta=15 Rbest=315 C5=322 tr5mod10=0 propA=OK
C23(8,9,11) n=23 e=69 beta=13 Rbest=288 C5=299 tr5mod10=0 propA=OK
C23(8,10,11) n=23 e=69 beta=11 Rbest=181 C5=184 tr5mod10=0 propA=OK
C23(9,10,11) n=23 e=69 beta=9 Rbest=23 C5=23 tr5mod10=0 propA=OK
C23(1,3,5,7) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(1,4,6,9) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(1,4,7,10) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(1,6,8,10) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(2,3,7,11) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(2,3,8,9) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(2,5,8,11) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(2,6,9,10) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(3,4,5,11) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(4,5,6,7) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C23(8,9,10,11) n=23 e=92 beta=16 Rbest=939 C5=966 tr5mod10=0 propA=OK
C24(1,3) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(1,4) n=24 e=48 beta=6 Rbest=24 C5=24 tr5mod10=0 propA=OK
C24(1,5) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(1,6) n=24 e=48 beta=4 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(1,7) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(1,9) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(1,10) n=24 e=48 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(1,11) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(2,3) n=24 e=48 beta=8 Rbest=48 C5=48 tr5mod10=0 propA=OK
C24(2,5) n=24 e=48 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(2,6) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(2,7) n=24 e=48 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(2,9) n=24 e=48 beta=8 Rbest=48 C5=48 tr5mod10=0 propA=OK
C24(2,10) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(3,4) n=24 e=48 beta=6 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(3,5) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(3,7) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(3,9) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(3,10) n=24 e=48 beta=8 Rbest=48 C5=48 tr5mod10=0 propA=OK
C24(3,11) n=24 e=48 beta=0 Rbest=0 C5=0 tr5mod10=0 propA=OK
C24(4,5) n=24 e=48 beta=6 Rbest=24 C5=24 tr5mod10=0 propA=OK
C24(4,6) n=24 e=48 beta=8 Rbest=96 C5=96 tr5mod10=0 propA=OK
C24(4,7) n=24 e=48 beta=6 Rbest=24 C5=24 tr5mod10=0 propA=OK
